digit,speaker_id,gender,accent,age,origin,split
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
8,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
5,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
2,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
1,24,male,Chinese,26.0,"Asia, China, Nanning",test
6,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,24,male,Chinese,26.0,"Asia, China, Nanning",test
3,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
4,24,male,Chinese,26.0,"Asia, China, Nanning",test
0,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
7,24,male,Chinese,26.0,"Asia, China, Nanning",test
9,15,male,Madras,28.0,"Europe, India, Chennai",test
4,15,male,Madras,28.0,"Europe, India, Chennai",test
1,15,male,Madras,28.0,"Europe, India, Chennai",test
4,15,male,Madras,28.0,"Europe, India, Chennai",test
0,15,male,Madras,28.0,"Europe, India, Chennai",test
0,15,male,Madras,28.0,"Europe, India, Chennai",test
7,15,male,Madras,28.0,"Europe, India, Chennai",test
7,15,male,Madras,28.0,"Europe, India, Chennai",test
8,15,male,Madras,28.0,"Europe, India, Chennai",test
2,15,male,Madras,28.0,"Europe, India, Chennai",test
1,15,male,Madras,28.0,"Europe, India, Chennai",test
1,15,male,Madras,28.0,"Europe, India, Chennai",test
6,15,male,Madras,28.0,"Europe, India, Chennai",test
6,15,male,Madras,28.0,"Europe, India, Chennai",test
1,15,male,Madras,28.0,"Europe, India, Chennai",test
1,15,male,Madras,28.0,"Europe, India, Chennai",test
2,15,male,Madras,28.0,"Europe, India, Chennai",test
8,15,male,Madras,28.0,"Europe, India, Chennai",test
7,15,male,Madras,28.0,"Europe, India, Chennai",test
7,15,male,Madras,28.0,"Europe, India, Chennai",test
0,15,male,Madras,28.0,"Europe, India, Chennai",test
0,15,male,Madras,28.0,"Europe, India, Chennai",test
4,15,male,Madras,28.0,"Europe, India, Chennai",test
1,15,male,Madras,28.0,"Europe, India, Chennai",test
4,15,male,Madras,28.0,"Europe, India, Chennai",test
9,15,male,Madras,28.0,"Europe, India, Chennai",test
9,15,male,Madras,28.0,"Europe, India, Chennai",test
9,15,male,Madras,28.0,"Europe, India, Chennai",test
4,15,male,Madras,28.0,"Europe, India, Chennai",test
0,15,male,Madras,28.0,"Europe, India, Chennai",test
1,15,male,Madras,28.0,"Europe, India, Chennai",test
0,15,male,Madras,28.0,"Europe, India, Chennai",test
7,15,male,Madras,28.0,"Europe, India, Chennai",test
7,15,male,Madras,28.0,"Europe, India, Chennai",test
2,15,male,Madras,28.0,"Europe, India, Chennai",test
2,15,male,Madras,28.0,"Europe, India, Chennai",test
5,15,male,Madras,28.0,"Europe, India, Chennai",test
1,15,male,Madras,28.0,"Europe, India, Chennai",test
1,15,male,Madras,28.0,"Europe, India, Chennai",test
1,15,male,Madras,28.0,"Europe, India, Chennai",test
6,15,male,Madras,28.0,"Europe, India, Chennai",test
6,15,male,Madras,28.0,"Europe, India, Chennai",test
1,15,male,Madras,28.0,"Europe, India, Chennai",test
1,15,male,Madras,28.0,"Europe, India, Chennai",test
1,15,male,Madras,28.0,"Europe, India, Chennai",test
5,15,male,Madras,28.0,"Europe, India, Chennai",test
2,15,male,Madras,28.0,"Europe, India, Chennai",test
2,15,male,Madras,28.0,"Europe, India, Chennai",test
7,15,male,Madras,28.0,"Europe, India, Chennai",test
7,15,male,Madras,28.0,"Europe, India, Chennai",test
0,15,male,Madras,28.0,"Europe, India, Chennai",test
1,15,male,Madras,28.0,"Europe, India, Chennai",test
0,15,male,Madras,28.0,"Europe, India, Chennai",test
4,15,male,Madras,28.0,"Europe, India, Chennai",test
9,15,male,Madras,28.0,"Europe, India, Chennai",test
9,15,male,Madras,28.0,"Europe, India, Chennai",test
9,15,male,Madras,28.0,"Europe, India, Chennai",test
9,15,male,Madras,28.0,"Europe, India, Chennai",test
0,15,male,Madras,28.0,"Europe, India, Chennai",test
1,15,male,Madras,28.0,"Europe, India, Chennai",test
4,15,male,Madras,28.0,"Europe, India, Chennai",test
0,15,male,Madras,28.0,"Europe, India, Chennai",test
7,15,male,Madras,28.0,"Europe, India, Chennai",test
7,15,male,Madras,28.0,"Europe, India, Chennai",test
2,15,male,Madras,28.0,"Europe, India, Chennai",test
2,15,male,Madras,28.0,"Europe, India, Chennai",test
1,15,male,Madras,28.0,"Europe, India, Chennai",test
1,15,male,Madras,28.0,"Europe, India, Chennai",test
6,15,male,Madras,28.0,"Europe, India, Chennai",test
6,15,male,Madras,28.0,"Europe, India, Chennai",test
1,15,male,Madras,28.0,"Europe, India, Chennai",test
1,15,male,Madras,28.0,"Europe, India, Chennai",test
2,15,male,Madras,28.0,"Europe, India, Chennai",test
2,15,male,Madras,28.0,"Europe, India, Chennai",test
7,15,male,Madras,28.0,"Europe, India, Chennai",test
7,15,male,Madras,28.0,"Europe, India, Chennai",test
0,15,male,Madras,28.0,"Europe, India, Chennai",test
4,15,male,Madras,28.0,"Europe, India, Chennai",test
1,15,male,Madras,28.0,"Europe, India, Chennai",test
0,15,male,Madras,28.0,"Europe, India, Chennai",test
9,15,male,Madras,28.0,"Europe, India, Chennai",test
9,15,male,Madras,28.0,"Europe, India, Chennai",test
3,15,male,Madras,28.0,"Europe, India, Chennai",test
9,15,male,Madras,28.0,"Europe, India, Chennai",test
4,15,male,Madras,28.0,"Europe, India, Chennai",test
1,15,male,Madras,28.0,"Europe, India, Chennai",test
0,15,male,Madras,28.0,"Europe, India, Chennai",test
